dateReferentiel;route;pr;depPr;concessionPr;abs;cumul;x;y;z;cote;nomGare;typeGare;typeGare_lib;nbVoies
01/01/2024;62A902605CD;4;62;C;120;1238;633898,55;7080897,31;0;D;Vallee de la Hem Entree Sens 2;Ech;Echangeur;2
01/01/2024;62A902610CD;1;62;C;370;370;640954,69;7069890,56;0;D;Audomarois B Sortie Sens 1;Ech;Echangeur;2
01/01/2024;62A902610CD;2;62;C;740;1364;641384,48;7069522,32;0;D;Audomarois A Entree Sens 1;Ech;Echangeur;2
01/01/2024;62A902610CD;3;62;C;80;1447;641436,63;7069554,6;0;D;Audomarois A Sortie Sens 2;Ech;Echangeur;4
01/01/2024;62A902610CD;4;62;C;300;2055;641082,24;7069909,51;0;D;Audomarois B Entree Sens 2;Ech;Echangeur;2
01/01/2024;62A902615CD;1;62;C;940;940;647295,2;7063769,9;0;D;Therouanne Sortie;Ech;Echangeur;3
01/01/2024;62A902615CD;2;62;C;630;2199;647299,06;7063778,18;0;D;Therouanne Entree;Ech;Echangeur;2
01/01/2024;62A902620CD;1;62;C;900;900;661888,49;7050752,97;0;D;Lillers Sortie;Ech;Echangeur;5
01/01/2024;62A902620CD;2;62;C;580;2060;661872,21;7050749,03;0;D;Lillers Entree;Ech;Echangeur;2
01/01/2024;62A902625CD;1;62;C;1140;1140;672851,55;7046369,61;0;D;Le Bethunois Sortie;Ech;Echangeur;5
01/01/2024;62A902625CD;2;62;C;250;1638;672844,65;7046385,08;0;D;Le Bethunois Entree;Ech;Echangeur;2
01/01/2024;62A902630CD;1;62;C;780;780;677535,43;7043335,21;0;D;Noeux-les-Mines Sortie;Ech;Echangeur;3
01/01/2024;62A902630CD;2;62;C;630;2041;677548,21;7043327,36;0;D;Noeux-les-Mines Entree;Ech;Echangeur;2
01/01/2024;62A902635CD;1;62;C;1060;1060;679160,17;7037849,4;0;D;Le Lievinois Sortie;Ech;Echangeur;4
01/01/2024;62A902635CD;2;62;C;0;1063;679172,39;7037852,27;0;D;Le Lievinois Entree;Ech;Echangeur;2
01/01/2024;62A902640CD;1;62;C;890;890;684857,1;7027515,26;0;D;Thelus Sortie;Ech;Echangeur;4
01/01/2024;62A902640CD;2;62;C;0;893;684864,84;7027500,92;0;D;Thelus Entree;Ech;Echangeur;2
01/01/2024;62A902650CD;1;62;C;990;990;707652,14;7011554,57;0;D;Marquion Sortie;Ech;Echangeur;3
01/01/2024;62A902650CD;2;62;C;420;1834;707639,18;7011576,14;0;D;Marquion Entree;Ech;Echangeur;2
01/01/2024;63A907105CD;1;63;C;440;440;708097,62;6544045,43;0;D;Combronde;Ech;Echangeur;2
01/01/2024;63A907105CD;2;63;C;1280;3027;708094,62;6544030,84;0;D;Combronde;Ech;Echangeur;2
01/01/2024;63A907110CD;1;63;C;630;630;711485,19;6532888,62;0;D;Riom;Ech;Echangeur;4
01/01/2024;63A907110CD;2;63;C;560;1751;711485,87;6532878,54;0;D;Riom;Ech;Echangeur;3
01/01/2024;63A907115CD;1;63;C;180;180;712390,23;6526967,12;0;D;Gerzat-Ville;Ech;Echangeur;3
01/01/2024;63A907115CD;2;63;C;80;363;712354,72;6526847,34;0;D;Gerzat-Ville;Ech;Echangeur;3
01/01/2024;63A907115CD;3;63;C;310;1033;712571,16;6526854,21;0;D;Gerzat-Ville;Ech;Echangeur;3
01/01/2024;63A907115CD;4;63;C;430;2110;712608,5;6527078,62;0;D;Gerzat-Ville;Ech;Echangeur;2
01/01/2024;63A908905CD;1;63;C;830;830;675255,29;6507471,11;0;D;Saint Julien Sancy;Ech;Echangeur;5
01/01/2024;63A908905CD;2;63;C;1310;3450;675278,51;6507484,86;0;D;Saint Julien Sancy;Ech;Echangeur;3
01/01/2024;63A908910CD;1;63;C;720;720;686230,75;6526030,9;0;D;Vulcania Bromont;Ech;Echangeur;3
01/01/2024;63A908910CD;2;63;C;290;1296;686218,06;6526039,72;0;D;Vulcania Bromont;Ech;Echangeur;2
01/01/2024;63A908915CD;6;63;C;755;2764;698672,57;6539380,91;0;D;Manzat;Ech;Echangeur;3
01/01/2024;63A908915CD;7;63;C;250;3264;698680,72;6539371,36;0;D;Manzat;Ech;Echangeur;2
01/01/2024;63A908930CD;1;63;C;720;720;729791,07;6527721,17;0;D;Lezoux;Ech;Echangeur;2
01/01/2024;63A908930CD;2;63;C;680;2084;729785,64;6527734,67;0;D;Lezoux;Ech;Echangeur;2
01/01/2024;63A908935CD;1;63;C;530;530;739094,5;6529037,77;0;D;Thiers Ouest;Ech;Echangeur;3
01/01/2024;63A908935CD;2;63;C;100;730;739096,69;6529053,99;0;D;Thiers Ouest;Ech;Echangeur;2
01/01/2024;63A908940CD;1;63;C;490;490;748462,11;6531200,2;0;D;Thiers Est;Ech;Echangeur;2
01/01/2024;63A908940CD;2;63;C;150;792;748474,21;6531206,95;0;D;Thiers Est;Ech;Echangeur;2
01/01/2024;64A906315CD;1;64;C;280;280;335993,38;6272934,6;0;D;Bayonne Sud S;Ech;Echangeur;3
01/01/2024;64A906315CD;3;64;C;90;1207;335632,32;6272821,9;0;D;Bayonne Sud E;Ech;Echangeur;4
01/01/2024;64A906320CD;1;64;C;495;495;331393,25;6271889,31;0;D;Biarritz S;Ech;Echangeur;5
01/01/2024;64A906320CD;2;64;C;160;816;331385,87;6271874,44;0;D;Biarritz E;Ech;Echangeur;5
01/01/2024;64A906330CD;1;64;C;180;180;320925,66;6263767,7;0;D;Saint Jean De Luz Sud S;Ech;Echangeur;4
01/01/2024;64A906330CD;4;64;C;540;2243;321126,14;6263750,75;0;D;Saint Jean De Luz Sud E;Ech;Echangeur;4
01/01/2024;64A906430CD;1;64;C;280;280;358588,95;6277268,4;0;D;Guiche Sortie;Ech;Echangeur;1
01/01/2024;64A906430CD;2;64;C;60;398;358529,08;6277311,46;0;D;Guiche Entree;Ech;Echangeur;1
01/01/2024;64A906435CD;1;64;C;570;570;382864,96;6275737,95;0;D;Salies;Ech;Echangeur;2
01/01/2024;64A906435CD;2;64;C;170;912;382875,91;6275743,13;0;D;Salies;Ech;Echangeur;2
01/01/2024;64A906440CD;1;64;C;310;310;396670,6;6270394,06;0;D;Orthez;Ech;Echangeur;3
01/01/2024;64A906440CD;2;64;C;230;771;396676,32;6270381;0;D;Orthez;Ech;Echangeur;2
01/01/2024;64A906445CD;1;64;C;550;550;412247,61;6261585,02;0;D;Artix;Ech;Echangeur;3
01/01/2024;64A906445CD;2;64;C;950;2449;412252,8;6261569,61;0;D;Artix;Ech;Echangeur;2
01/01/2024;64A906455CD;1;64;C;660;660;422740,11;6255571,14;0;D;Lescar;Ech;Echangeur;4
01/01/2024;64A906455CD;2;64;C;350;1366;422734,55;6255556,47;0;D;Lescar;Ech;Echangeur;2
01/01/2024;64A906460CD;1;64;C;480;480;428174,3;6253708,8;0;D;Pau Centre;Ech;Echangeur;7
01/01/2024;64A906460CD;2;64;C;430;1341;428166,23;6253687,13;0;D;Pau Centre;Ech;Echangeur;3
01/01/2024;64A906465CD;1;64;C;570;570;440085,24;6246708,92;0;D;Soumoulou;Ech;Echangeur;4
01/01/2024;64A906465CD;2;64;C;180;946;440081,63;6246688,49;0;D;Soumoulou;Ech;Echangeur;3
01/01/2024;65A906405CD;1;65;C;950;950;458080,32;6240279,96;0;D;Tarbes Ouest;Ech;Echangeur;5
01/01/2024;65A906405CD;2;65;C;290;1530;458066,74;6240292,8;0;D;Tarbes Ouest;Ech;Echangeur;2
01/01/2024;65A906410CD;1;65;C;460;460;464917,34;6239237,99;0;D;Tarbes Est;Ech;Echangeur;5
01/01/2024;65A906410CD;2;65;C;100;663;464937,78;6239233,74;0;D;Tarbes Est;Ech;Echangeur;3
01/01/2024;65A906415CD;1;65;C;650;650;475486,93;6234830,96;0;D;Tournay;Ech;Echangeur;2
01/01/2024;65A906415CD;2;65;C;140;926;475477,34;6234840,64;0;D;Tournay;Ech;Echangeur;2
01/01/2024;65A906420CD;1;65;C;780;780;483573,48;6226311,57;0;D;Capvern;Ech;Echangeur;3
01/01/2024;65A906420CD;2;65;C;200;1181;483563,88;6226324,66;0;D;Capvern;Ech;Echangeur;2
01/01/2024;65A906425CD;1;65;C;420;420;487403,81;6225564,48;0;D;Lannemezan;Ech;Echangeur;3
01/01/2024;65A906425CD;2;65;C;160;738;487417,79;6225562,16;0;D;Lannemezan;Ech;Echangeur;2
01/01/2024;66A900905CD;1;66;C;775;775;691577,53;6186911,32;0;D;Perpignan Nord;Ech;Echangeur;6
01/01/2024;66A900905CD;2;66;C;200;1177;691598,04;6186924,51;0;D;Perpignan Nord;Ech;Echangeur;3
01/01/2024;66A900910CD;1;66;C;830;830;688439,69;6174135,28;0;D;Perpignan Sud;Ech;Echangeur;6
01/01/2024;66A900910CD;2;66;C;365;1563;688417,91;6174138,93;0;D;Perpignan Sud;Ech;Echangeur;3
01/01/2024;66A900915CD;1;66;C;790;790;684968,03;6158225,59;0;D;Le Boulou;Ech;Echangeur;4
01/01/2024;66A900915CD;2;66;C;225;1238;685008,92;6158222,67;0;D;Le Boulou;Ech;Echangeur;3
01/01/2024;66A900915CD;4;66;C;0;2380;684996,61;6158170,82;0;D;Le Boulou;Ech;Echangeur;3
01/01/2024;66A900915CD;4;66;C;50;2430;684995,51;6158217,6;0;D;Le Boulou;Ech;Echangeur;2
01/01/2024;67A900405CD;1;67;C;760;760;1002159,98;6876091,21;0;D;Sarre-Union Sortie;Ech;Echangeur;4
01/01/2024;67A900405CD;2;67;C;180;1116;1002162,41;6876110,22;0;D;Sarre-Union Entree;Ech;Echangeur;2
01/01/2024;67A900410CD;1;67;C;1170;1170;1022531,6;6860262,32;0;D;Saverne Sortie;Ech;Echangeur;5
01/01/2024;67A900410CD;2;67;C;0;1172;1022547,48;6860275,34;0;D;Saverne Entree;Ech;Echangeur;3
01/01/2024;67A900415CD;1;67;C;370;370;1038054,17;6861936,31;0;D;Hochfelden Ouest Sortie;Ech;Echangeur;1
01/01/2024;67A900415CD;2;67;C;320;1011;1038056,12;6861926,31;0;D;Hochfelden Ouest Entree;Ech;Echangeur;1
01/01/2024;67A900415CD;3;67;C;160;1377;1038037,19;6862069,08;0;D;Hochfelden Sortie;Ech;Echangeur;3
01/01/2024;67A900415CD;4;67;C;50;1675;1037867,89;6862148,13;0;D;Hochfelden Entree;Ech;Echangeur;2
01/01/2024;69A900605CD;1;69;C;460;460;835199,33;6557494,44;0;D;Belleville S/Saone;Ech;Echangeur;5
01/01/2024;69A900605CD;2;69;C;90;644;835177,71;6557502,08;0;D;Belleville S/Saone;Ech;Echangeur;3
01/01/2024;69A900610CD;1;69;C;330;330;833212,16;6548429,42;0;D;Villefranche Nord;Ech;Echangeur;4
01/01/2024;69A900610CD;2;69;C;130;602;833213,41;6548403,98;0;D;Villefranche Nord;Ech;Echangeur;2
01/01/2024;69A900615CD;1;69;C;300;300;834235,04;6543424,43;0;D;Villefranche-Ville;Ech;Echangeur;5
01/01/2024;69A900615CD;2;69;C;190;678;834215,13;6543429,71;0;D;Villefranche-Ville;Ech;Echangeur;2
01/01/2024;69A900615CD;3;69;C;1050;2647;834428,57;6543303,65;0;D;Villefranche-Ville;Ech;Echangeur;2
01/01/2024;69A900615CD;4;69;C;220;3087;834417,44;6543314,08;0;D;Villefranche-Ville;Ech;Echangeur;5
01/01/2024;69A9007N05CD;1;69;C;290;290;843591,73;6491195,28;0;D;Condrieu E;Ech;Echangeur;3
01/01/2024;69A9007N05CD;2;69;C;80;467;843845,09;6491272,68;0;D;Condrieu S;Ech;Echangeur;3
01/01/2024;69A904615CD;2;69;C;170;710;841048,91;6535030,29;0;D;Genay;Ech;Echangeur;3
01/01/2024;69A904615CD;3;69;C;950;2184;841042,63;6535038,93;0;D;Genay;Ech;Echangeur;3
01/01/2024;69A908905CD;1;69;C;1110;1110;808793,16;6533413,6;0;D;Tarare Ouest;Ech;Echangeur;3
01/01/2024;69A908905CD;2;69;C;190;1486;808791,95;6533399,82;0;D;Tarare Ouest;Ech;Echangeur;2
01/01/2024;69A908910CD;1;69;C;30;30;817012,4;6531315,56;0;D;Tarare Est Ferme;Ech;Echangeur;2
01/01/2024;69A908910CD;2;69;C;220;974;818048,93;6531870,05;0;D;Tarare Est ouvert E;Ech;Echangeur;3
01/01/2024;69A908910CD;3;69;C;580;2421;818057,38;6531883,95;0;D;Tarare Est ouvert S;Ech;Echangeur;3
01/01/2024;69A908910CD;4;69;C;700;3342;817021,94;6531410,14;0;D;Tarare Est Ferme;Ech;Echangeur;2
01/01/2024;71A900605CD;1;71;C;870;870;839541,04;6635207,08;0;D;Chalon Nord;Ech;Echangeur;5
01/01/2024;71A900605CD;2;71;C;220;1311;839557,58;6635225,7;0;D;Chalon Nord;Ech;Echangeur;3
01/01/2024;71A900610CD;1;71;C;890;890;839914,62;6629996,02;0;D;Chalon Sud;Ech;Echangeur;5
01/01/2024;71A900610CD;2;71;C;600;1692;839909,57;6629771,08;0;D;Chalon Sud;Ech;Echangeur;3
01/01/2024;71A900615CD;1;71;C;680;680;845570,18;6610534,43;0;D;Tournus;Ech;Echangeur;3
01/01/2024;71A900615CD;2;71;C;40;758;845579,8;6610539,64;0;D;Tournus;Ech;Echangeur;2
01/01/2024;71A900620CD;1;71;C;810;810;841374,13;6586767,06;0;D;Macon Nord;Ech;Echangeur;4
01/01/2024;71A900620CD;2;71;C;210;1235;841391,88;6586772,89;0;D;Macon Nord;Ech;Echangeur;3
01/01/2024;71A900625CD;1;71;C;800;800;838014,03;6577468,93;0;D;Macon Sud;Ech;Echangeur;6
01/01/2024;71A900625CD;2;71;C;310;1420;838036,13;6577476,64;0;D;Macon Sud;Ech;Echangeur;3
01/01/2024;71A903905CD;1;71;C;590;590;878248,97;6607903,61;0;D;Le Miroir;Ech;Echangeur;2
01/01/2024;71A903905CD;2;71;C;210;1009;878253;6607888,99;0;D;Le Miroir;Ech;Echangeur;2
01/01/2024;71A904005CD;1;71;C;280;280;842131,97;6584012,75;0;D;Macon Centre;Ech;Echangeur;4
01/01/2024;71A904005CD;2;71;C;410;814;842032,63;6583998,77;0;D;Macon Centre;Ech;Echangeur;2
01/01/2024;71A904005CD;3;71;C;150;1448;842043,65;6583694,31;0;D;Macon Centre;Ech;Echangeur;2
01/01/2024;72A901105CD;1;72;C;530;530;528064,56;6785825,41;0;D;La Ferte Bernard;Ech;Echangeur;3
01/01/2024;72A901105CD;2;72;C;210;955;528061,44;6785814,18;0;D;La Ferte Bernard;Ech;Echangeur;2
01/01/2024;72A901115CD;5;72;C;1490;5548;489472,86;6775994,63;0;D;Le Mans Nord;Ech;Echangeur;4
01/01/2024;72A901115CD;6;72;C;250;6046;489479,49;6775977,99;0;D;Le Mans Nord;Ech;Echangeur;3
01/01/2024;72A901130CD;1;72;C;1315;1315;480483,53;6767804,03;0;D;Le Mans Sud;Ech;Echangeur;2
01/01/2024;72A901130CD;1;72;C;1340;1340;480490,82;6767780,12;0;D;Le Mans Ouest;Ech;Echangeur;4
01/01/2024;72A901130CD;2;72;C;2170;5685;480504,48;6767781,42;0;D;Le Mans Ouest;Ech;Echangeur;2
01/01/2024;72A901130CD;2;72;C;2200;5715;480495,29;6767809,98;0;D;Le Mans Sud;Ech;Echangeur;2
01/01/2024;72A901135CD;1;72;C;990;990;459752,75;6746564,97;0;D;Sable La Fleche;Ech;Echangeur;2
01/01/2024;72A901135CD;2;72;C;210;1412;459758,76;6746554,91;0;D;Sable La Fleche;Ech;Echangeur;2
01/01/2024;72A902805CD;1;72;C;540;540;502799,92;6735052,04;0;D;Montabon;Ech;Echangeur;2
01/01/2024;72A902805CD;2;72;C;270;1085;502806,82;6735058,78;0;D;Montabon;Ech;Echangeur;2
01/01/2024;72A902810CD;1;72;C;880;880;498139,31;6750128,64;0;D;Ecommoy;Ech;Echangeur;2
01/01/2024;72A902810CD;2;72;C;230;1336;498147,42;6750122,2;0;D;Ecommoy;Ech;Echangeur;2
01/01/2024;72A902815CD;1;72;C;910;910;500004,78;6765095,43;0;D;Parigne L'Eveque;Ech;Echangeur;3
01/01/2024;72A902815CD;2;72;C;250;1414;500007,25;6765083,5;0;D;Parigne L'Eveque;Ech;Echangeur;2
01/01/2024;72A902820CD;1;72;C;800;800;499643,57;6770548,65;0;D;Auvours;Ech;Echangeur;4
01/01/2024;72A902820CD;2;72;C;690;2179;499642,45;6770524,32;0;D;Auvours;Ech;Echangeur;2
01/01/2024;72A902825CD;1;72;C;870;870;489686,02;6792227,21;0;D;Maresche;Ech;Echangeur;2
01/01/2024;72A902825CD;2;72;C;290;1451;489675,87;6792227,34;0;D;Maresche;Ech;Echangeur;2
01/01/2024;72A902830CD;1;72;C;790;790;487513,17;6805098,31;0;D;Rouesse Fontaine;Ech;Echangeur;2
01/01/2024;72A902830CD;2;72;C;240;1270;487519,86;6805093,94;0;D;Rouesse Fontaine;Ech;Echangeur;1
01/01/2024;72A902835CD;1;72;C;1050;1050;485727,74;6814780,21;0;D;Alencon Sud;Ech;Echangeur;2
01/01/2024;72A902835CD;2;72;C;370;1790;485725,3;6814768,16;0;D;Alencon Sud;Ech;Echangeur;1
01/01/2024;72A908105CD;1;72;C;840;840;460119,66;6771996,75;0;D;Joue En Charnie;Ech;Echangeur;2
01/01/2024;72A908105CD;2;72;C;220;1276;460118,65;6771987,78;0;D;Joue En Charnie;Ech;Echangeur;2
01/01/2024;73A904115CD;1;73;C;750;750;927480,91;6510225,6;0;D;Aix Sud;Ech;Echangeur;3
01/01/2024;73A904115CD;2;73;C;650;2048;927475,87;6510213,48;0;D;Aix Sud;Ech;Echangeur;2
01/01/2024;73A904120CD;1;73;C;740;740;927283,75;6517259,17;0;D;Aix Nord;Ech;Echangeur;3
01/01/2024;73A904120CD;2;73;C;140;916;927258,74;6517156,8;0;D;Aix Nord;Ech;Echangeur;3
01/01/2024;73A904305CD;1;73;C;710;710;907339,76;6500525,06;0;D;Saint Genix sur Guiers;Ech;Echangeur;3
01/01/2024;73A904305CD;2;73;C;260;1226;907344,46;6500510,12;0;D;Saint Genix sur Guiers;Ech;Echangeur;2
01/01/2024;73A904310CD;1;73;C;380;380;918254,83;6501350,41;0;D;Aiguebelette;Ech;Echangeur;6
01/01/2024;73A904310CD;2;73;C;260;901;918270,54;6501357,7;0;D;Aiguebelette;Ech;Echangeur;4
01/01/2024;73A904325CD;1;73;C;400;400;934326,16;6494728,71;0;D;Chignin Bretelle;Ech;Echangeur;3
01/01/2024;73A904325CD;1;73;C;1250;1250;934665,14;6494445,07;0;D;Chignin Les Marches;Ech;Echangeur;2
01/01/2024;73A904325CD;2;73;C;130;1479;934679,71;6494415,13;0;D;Chignin Les Marches;Ech;Echangeur;2
01/01/2024;73A904325CD;4;73;C;350;2931;934410,86;6494870,59;0;D;Chignin Bretelle;Ech;Echangeur;3
01/01/2024;73A904330CD;1;73;C;660;660;938715,79;6492992,54;0;D;Montmelian;Ech;Echangeur;3
01/01/2024;73A904330CD;2;73;C;190;1041;938711,9;6493005,27;0;D;Montmelian;Ech;Echangeur;2
01/01/2024;73A904335CD;1;73;C;790;790;946575,88;6499300,62;0;D;Saint Pierre d'Albigny;Ech;Echangeur;2
01/01/2024;73A904335CD;2;73;C;130;1048;946511,99;6499366,16;0;D;Saint Pierre d'Albigny;Ech;Echangeur;2
01/01/2024;73A904345CD;1;73;C;940;940;953341,87;6500362,53;0;D;Aiton;Ech;Echangeur;2
01/01/2024;73A904345CD;2;73;C;400;1744;953343,03;6500382,23;0;D;Aiton;Ech;Echangeur;2
01/01/2024;73A904350CD;1;73;C;1320;1320;956773,99;6490947,86;0;D;St Pierre de Belleville;Ech;Echangeur;2
01/01/2024;73A904350CD;2;73;C;300;1917;956787,27;6490946,88;0;D;St Pierre de Belleville;Ech;Echangeur;2
01/01/2024;73A904355CD;1;73;C;1050;1050;958794,48;6477267,27;0;D;Ste Marie de Cuines;Ech;Echangeur;3
01/01/2024;73A904355CD;2;73;C;160;1369;958782,62;6477259,69;0;D;Ste Marie de Cuines;Ech;Echangeur;2
01/01/2024;73A904360CD;1;73;C;240;240;962874,98;6472202,38;0;D;Hermillon;Ech;Echangeur;3
01/01/2024;73A904360CD;2;73;C;170;869;962934,18;6472206,63;0;D;Hermillon;Ech;Echangeur;2
01/01/2024;73A904365CD;1;73;C;150;150;966382,98;6467095,36;0;D;St Julien Mont Denis;Ech;Echangeur;2
01/01/2024;73A904365CD;2;73;C;180;553;966359,55;6467228,83;0;D;St Julien Mont Denis;Ech;Echangeur;2
01/01/2024;73A904370CD;1;73;C;30;30;971413,15;6463636,93;0;D;St Michel Echangeur;Ech;Echangeur;3
01/01/2024;73A904370CD;2;73;C;420;661;971965,97;6463428,78;0;D;St Michel amont;Ech;Echangeur;2
01/01/2024;73A904370CD;3;73;C;630;1563;971971,36;6463443,94;0;D;St Michel amont;Ech;Echangeur;2
01/01/2024;73A904370CD;4;73;C;220;2207;971426,82;6463692,84;0;D;St Michel Echangeur;Ech;Echangeur;2
01/01/2024;74A904015CD;1;74;C;30;30;978044,55;6556036,24;0;D;Cluses Amont S1;Ech;Echangeur;2
01/01/2024;74A904015CD;2;74;C;760;1413;977274,48;6556271,01;0;D;Cluses Aval S1;Ech;Echangeur;2
01/01/2024;74A904015CD;3;74;C;100;1620;977250,56;6556240,43;0;D;Cluses Aval S2;Ech;Echangeur;2
01/01/2024;74A904015CD;4;74;C;710;2978;978011,04;6555969,47;0;D;Cluses Amont S2;Ech;Echangeur;2
01/01/2024;74A904020CD;1;74;C;240;240;974635,36;6558243,62;0;D;Scionzier Entrée;Ech;Echangeur;3
01/01/2024;74A904020CD;2;74;C;750;1527;974622,11;6558229,41;0;D;Scionzier Sortie;Ech;Echangeur;3
01/01/2024;74A904025CD;2;74;C;80;459;964647,81;6558076,52;0;D;Bonneville Est Entrée;Ech;Echangeur;2
01/01/2024;74A904025CD;3;74;C;970;1899;964668,52;6558045,51;0;D;Bonneville Est Sortie;Ech;Echangeur;2
01/01/2024;74A904030CD;2;74;C;220;404;961406,56;6558221,29;0;D;Bonneville Ouest S1;Ech;Echangeur;3
01/01/2024;74A904030CD;3;74;C;260;912;961328,34;6558180,07;0;D;Bonneville Ouest S2;Ech;Echangeur;3
01/01/2024;74A904065CD;1;74;C;670;670;921328,43;6555729,8;0;D;Eloise;Ech;Echangeur;4
01/01/2024;74A904065CD;2;74;C;140;952;921335,93;6555713,23;0;D;Eloise;Ech;Echangeur;2
01/01/2024;74A904105CD;1;74;C;290;290;933438,85;6528479,73;0;D;Rumilly;Ech;Echangeur;3
01/01/2024;74A904105CD;2;74;C;210;712;933442,84;6528461,6;0;D;Rumilly;Ech;Echangeur;2
01/01/2024;74A904110CD;1;74;C;590;590;937249,71;6531960,96;0;D;Seynod Sud;Ech;Echangeur;4
01/01/2024;74A904110CD;2;74;C;260;1107;937267,05;6531966,65;0;D;Seynod Sud;Ech;Echangeur;2
01/01/2024;74A904115CD;1;74;C;410;410;939687,96;6537824,81;0;D;Annecy Centre;Ech;Echangeur;6
01/01/2024;74A904115CD;2;74;C;40;487;939684,4;6537844,35;0;D;Annecy Centre;Ech;Echangeur;3
01/01/2024;74A904120CD;1;74;C;450;450;941436,4;6542437,88;0;D;Annecy Nord;Ech;Echangeur;6
01/01/2024;74A904120CD;2;74;C;190;827;941456,57;6542451,04;0;D;Annecy Nord;Ech;Echangeur;3
01/01/2024;74A941002CD;1;74;C;90;90;942114,27;6548175,29;0;D;Allonzier;Ech;Echangeur;2
01/01/2024;74A941002CD;2;74;C;90;357;942061,09;6548541,48;0;D;Cruseilles A410;Ech;Echangeur;1
01/01/2024;74A941002CD;3;74;C;400;1134;941854,09;6548931,17;0;D;Cruseilles A410;Ech;Echangeur;1
01/01/2024;74A941002CD;4;74;C;430;1569;941971,16;6548178,22;0;D;Allonzier;Ech;Echangeur;2
01/01/2024;76A902915CD;1;76;C;150;150;507162,2;6942400,85;0;D;Saint Romain de Colbosc (ferme) Sortie;Ech;Echangeur;3
01/01/2024;76A902915CD;2;76;C;330;1394;507364,79;6942303,34;0;D;Saint Romain de Colbosc (ferme) Entree;Ech;Echangeur;2
01/01/2024;76A902915CD;3;76;C;910;2938;507350,75;6942369,92;0;D;Saint Romain de Colbosc (ouvert) Sortie;Ech;Echangeur;3
01/01/2024;76A902915CD;4;76;C;30;3237;507354,86;6942323,75;0;D;Saint Romain de Colbosc (ouvert) Entree;Ech;Echangeur;4
01/01/2024;76A902920CD;1;76;C;590;590;515032,37;6945451,48;0;D;Bolbec Sortie;Ech;Echangeur;5
01/01/2024;76A902920CD;2;76;C;210;1013;515033,3;6945473,71;0;D;Bolbec Entree;Ech;Echangeur;3
01/01/2024;76A902925CD;1;76;C;1020;1020;529440,55;6950706,07;0;D;Fecamp Sortie;Ech;Echangeur;4
01/01/2024;76A902925CD;2;76;C;340;1696;529445,09;6950683,47;0;D;Fecamp Entree;Ech;Echangeur;3
01/01/2024;76A902930CD;1;76;C;660;660;544126,22;6951971,1;0;D;Yerville Sortie;Ech;Echangeur;4
01/01/2024;76A902930CD;2;76;C;250;1163;544143,92;6951961,68;0;D;Yerville Entree;Ech;Echangeur;3
01/01/2024;76A902935CD;2;76;C;0;582;559121,71;6950200,42;0;D;Beautot Sortie;Ech;Echangeur;3
01/01/2024;76A902955CD;1;76;C;437;437;606145,6;6962692,18;0;D;Aumale Est Sortie;Ech;Echangeur;2
01/01/2024;76A902955CD;2;76;C;630;1180;606495,07;6963039,33;0;D;Aumale Est Entree;Ech;Echangeur;1
01/01/2024;76A902955CD;3;76;C;880;2081;606160,08;6963018,42;0;D;Aumale Ouest Sortie;Ech;Echangeur;1
01/01/2024;76A902955CD;4;76;C;330;2744;606171,48;6963006,14;0;D;Aumale Ouest Entree;Ech;Echangeur;1
01/01/2024;76A915010CD;1;76;C;950;950;541438,91;6949795,36;0;D;Yvetot Sortie;Ech;Echangeur;5
01/01/2024;76A915010CD;2;76;C;320;1587;541434,04;6949776,31;0;D;Yvetot Entree;Ech;Echangeur;3
01/01/2024;77A900455CD;1;77;C;440;440;702955,86;6871956,63;0;D;Saint Jean les Deux Jumeaux Sortie;Ech;Echangeur;3
01/01/2024;77A900455CD;4;77;C;0;2134;702796,85;6872480,23;0;D;Saint Jean les Deux Jumeaux Entree;Ech;Echangeur;3
01/01/2024;77A900460CD;1;77;C;975;975;711366,02;6879259,2;0;D;Montreuil bretelles vers Reims Sortie;Ech;Echangeur;2
01/01/2024;77A900460CD;2;77;C;200;1375;711344,42;6879282,88;0;D;Montreuil bretelles vers Reims Entree;Ech;Echangeur;1
01/01/2024;77A900460CD;3;77;C;930;2750;711355,53;6879264,86;0;D;Montreuil bretelle vers Paris Sortie;Ech;Echangeur;2
01/01/2024;77A900460CD;4;77;C;40;2832;711347,66;6879276,92;0;D;Montreuil bretelle vers Paris Entree;Ech;Echangeur;2
01/01/2024;77A900510CD;1;77;C;810;810;679702,46;6832018,44;0;D;St-Germain-Laxis;Ech;Echangeur;3
01/01/2024;77A900510CD;2;77;C;180;1171;679687,83;6832004,61;0;D;St-Germain-Laxis;Ech;Echangeur;3
01/01/2024;77A900515CD;1;77;C;770;770;685060,59;6826898,31;0;D;Chatillon-Laborde;Ech;Echangeur;3
01/01/2024;77A900515CD;2;77;C;170;1106;685043,43;6826902,87;0;D;Chatillon-Laborde;Ech;Echangeur;3
01/01/2024;77A900520CD;1;77;C;820;820;695816,9;6813448,43;0;D;Forges;Ech;Echangeur;3
01/01/2024;77A900520CD;2;77;C;200;1219;695799,41;6813444,8;0;D;Forges;Ech;Echangeur;3
01/01/2024;77A900525CD;1;77;C;820;820;701524,45;6808854,29;0;D;Marolles-Sur-Seine;Ech;Echangeur;3
